sample,time,temp1,val1,val2,val3,
337,1481.5301,24.070,+1.05906104E+01,1.05907673E+01,+2.02690000E-02,
338,1485.9330,24.070,+1.05906107E+01,1.05907697E+01,+2.02690000E-02,
339,1490.3363,24.070,+1.05906100E+01,1.05907681E+01,+2.04000000E-02,
340,1494.7396,24.070,+1.05906107E+01,1.05907673E+01,+2.02690000E-02,
341,1499.1431,24.070,+1.05906109E+01,1.05907674E+01,+2.04000000E-02,
342,1503.5431,24.070,+1.05906099E+01,1.05907682E+01,+2.04000000E-02,
343,1507.9460,24.070,+1.05906105E+01,1.05907657E+01,+2.04000000E-02,
344,1512.3490,24.070,+1.05906108E+01,1.05907646E+01,+2.04000000E-02,
345,1516.7519,24.070,+1.05906110E+01,1.05907648E+01,+2.02690000E-02,
346,1521.1548,24.070,+1.05906104E+01,1.05907634E+01,+2.04000000E-02,
347,1525.5572,24.070,+1.05906104E+01,1.05907640E+01,+2.04000000E-02,
348,1529.9631,24.070,+1.05906107E+01,1.05907632E+01,+2.04000000E-02,
349,1534.3618,24.062,+1.05906103E+01,1.05907641E+01,+2.04000000E-02,
350,1538.7653,24.062,+1.05906108E+01,1.05907644E+01,+2.02690000E-02,
351,1543.1702,24.062,+1.05906118E+01,1.05907617E+01,+2.02690000E-02,
352,1547.5687,24.062,+1.05906111E+01,1.05907647E+01,+2.04000000E-02,
353,1551.9704,24.055,+1.05906110E+01,1.05907643E+01,+2.02690000E-02,
354,1556.3720,24.055,+1.05906113E+01,1.05907647E+01,+2.04000000E-02,
355,1560.7732,24.055,+1.05906113E+01,1.05907643E+01,+2.04000000E-02,
356,1565.1750,24.055,+1.05906110E+01,1.05907618E+01,+2.04000000E-02,
357,1569.5830,24.062,+1.05906104E+01,1.05907646E+01,+2.04000000E-02,
358,1573.9767,24.062,+1.05906103E+01,1.05907630E+01,+2.02690000E-02,
359,1578.3792,24.062,+1.05906106E+01,1.05907658E+01,+2.04000000E-02,
360,1582.7828,24.062,+1.05906108E+01,1.05907658E+01,+2.02690000E-02,
361,1587.1792,24.070,+1.05906105E+01,1.05907662E+01,+2.02690000E-02,
362,1591.5819,24.070,+1.05906102E+01,1.05907683E+01,+2.02690000E-02,
363,1595.9810,24.070,+1.05906103E+01,1.05907681E+01,+2.02690000E-02,
364,1600.3838,24.070,+1.05906102E+01,1.05907656E+01,+2.02690000E-02,
365,1604.7827,24.062,+1.05906105E+01,1.05907661E+01,+2.02690000E-02,
366,1609.1865,24.062,+1.05906107E+01,1.05907659E+01,+2.02690000E-02,
367,1613.5867,24.062,+1.05906104E+01,1.05907650E+01,+2.04000000E-02,
368,1617.9888,24.062,+1.05906098E+01,1.05907659E+01,+2.02690000E-02,
369,1622.3906,24.070,+1.05906106E+01,1.05907662E+01,+2.02690000E-02,
370,1626.7916,24.070,+1.05906101E+01,1.05907661E+01,+2.02690000E-02,
371,1631.1945,24.070,+1.05906100E+01,1.05907660E+01,+2.02690000E-02,
372,1635.5934,24.070,+1.05906095E+01,1.05907643E+01,+2.02690000E-02,
373,1639.9942,24.070,+1.05906103E+01,1.05907622E+01,+2.02690000E-02,
374,1644.3945,24.070,+1.05906103E+01,1.05907647E+01,+2.02690000E-02,
375,1648.7945,24.070,+1.05906094E+01,1.05907675E+01,+2.02690000E-02,
376,1653.1940,24.070,+1.05906107E+01,1.05907659E+01,+2.04000000E-02,
377,1657.5935,24.078,+1.05906104E+01,1.05907670E+01,+2.02690000E-02,
378,1661.9923,24.078,+1.05906108E+01,1.05907677E+01,+2.04000000E-02,
379,1666.3929,24.078,+1.05906109E+01,1.05907671E+01,+2.02690000E-02,
380,1670.7916,24.078,+1.05906115E+01,1.05907688E+01,+2.04000000E-02,
381,1675.1914,24.070,+1.05906114E+01,1.05907686E+01,+2.02690000E-02,
382,1679.5914,24.070,+1.05906114E+01,1.05907694E+01,+2.02690000E-02,
383,1683.9917,24.070,+1.05906116E+01,1.05907676E+01,+2.04000000E-02,
384,1688.3918,24.070,+1.05906112E+01,1.05907658E+01,+2.02690000E-02,
385,1692.7916,24.070,+1.05906107E+01,1.05907603E+01,+2.02690000E-02,
386,1697.1917,24.070,+1.05906104E+01,1.05907681E+01,+2.02690000E-02,
387,1701.5945,24.070,+1.05906105E+01,1.05907651E+01,+2.02690000E-02,
388,1705.9932,24.070,+1.05906100E+01,1.05907664E+01,+2.02690000E-02,
389,1710.3937,24.070,+1.05906109E+01,1.05907658E+01,+2.02690000E-02,
390,1714.7960,24.070,+1.05906113E+01,1.05907689E+01,+2.02690000E-02,
391,1719.1942,24.070,+1.05906105E+01,1.05907657E+01,+2.02690000E-02,
392,1723.5936,24.070,+1.05906111E+01,1.05907635E+01,+2.02690000E-02,
393,1727.9931,24.062,+1.05906112E+01,1.05907648E+01,+2.02690000E-02,
394,1732.3958,24.062,+1.05906108E+01,1.05907645E+01,+2.02690000E-02,
395,1736.7933,24.062,+1.05906107E+01,1.05907626E+01,+2.02690000E-02,
396,1741.1917,24.062,+1.05906104E+01,1.05907639E+01,+2.02690000E-02,
397,1745.5908,24.062,+1.05906106E+01,1.05907592E+01,+2.02690000E-02,
398,1749.9905,24.062,+1.05906111E+01,1.05907657E+01,+2.02690000E-02,
399,1754.3895,24.062,+1.05906102E+01,1.05907647E+01,+2.04000000E-02,
400,1758.7885,24.062,+1.05906103E+01,1.05907640E+01,+2.02690000E-02,
401,1763.1867,24.070,+1.05906096E+01,1.05907632E+01,+2.02690000E-02,
402,1767.5866,24.070,+1.05906099E+01,1.05907673E+01,+2.02690000E-02,
403,1771.9866,24.070,+1.05906099E+01,1.05907673E+01,+2.02690000E-02,
404,1776.3865,24.070,+1.05906104E+01,1.05907699E+01,+2.02690000E-02,
405,1780.7866,24.070,+1.05906103E+01,1.05907673E+01,+2.02690000E-02,
406,1785.1868,24.070,+1.05906096E+01,1.05907694E+01,+2.04000000E-02,
407,1789.5866,24.070,+1.05906094E+01,1.05907701E+01,+2.04000000E-02,
408,1793.9875,24.070,+1.05906099E+01,1.05907689E+01,+2.04000000E-02,
409,1798.3901,24.062,+1.05906100E+01,1.05907670E+01,+2.02690000E-02,
410,1802.7894,24.062,+1.05906099E+01,1.05907665E+01,+2.02690000E-02,
411,1807.1924,24.062,+1.05906095E+01,1.05907647E+01,+2.04000000E-02,
412,1811.5922,24.062,+1.05906094E+01,1.05907642E+01,+2.04000000E-02,
413,1815.9932,24.055,+1.05906095E+01,1.05907650E+01,+2.04000000E-02,
414,1820.3938,24.055,+1.05906101E+01,1.05907630E+01,+2.04000000E-02,
415,1824.7938,24.055,+1.05906098E+01,1.05907633E+01,+2.04000000E-02,
416,1829.1945,24.055,+1.05906094E+01,1.05907639E+01,+2.02690000E-02,
417,1833.5924,24.062,+1.05906091E+01,1.05907650E+01,+2.02690000E-02,
418,1837.9913,24.062,+1.05906096E+01,1.05907650E+01,+2.04000000E-02,
419,1842.3905,24.062,+1.05906097E+01,1.05907662E+01,+2.04000000E-02,
420,1846.7897,24.062,+1.05906096E+01,1.05907699E+01,+2.02690000E-02,
421,1851.1891,24.062,+1.05906093E+01,1.05907687E+01,+2.02690000E-02,
422,1855.5889,24.062,+1.05906092E+01,1.05907692E+01,+2.04000000E-02,
423,1859.9898,24.062,+1.05906093E+01,1.05907695E+01,+2.04000000E-02,
424,1864.3923,24.062,+1.05906100E+01,1.05907690E+01,+2.04000000E-02,
425,1868.7914,24.062,+1.05906086E+01,1.05907682E+01,+2.04000000E-02,
426,1873.1897,24.062,+1.05906091E+01,1.05907665E+01,+2.04000000E-02,
427,1877.5888,24.062,+1.05906098E+01,1.05907668E+01,+2.02690000E-02,
428,1881.9880,24.062,+1.05906100E+01,1.05907660E+01,+2.02690000E-02,
429,1886.3864,24.062,+1.05906096E+01,1.05907653E+01,+2.02690000E-02,
430,1890.7863,24.062,+1.05906090E+01,1.05907651E+01,+2.02690000E-02,
431,1895.1852,24.062,+1.05906091E+01,1.05907642E+01,+2.02690000E-02,
432,1899.5823,24.062,+1.05906100E+01,1.05907645E+01,+2.02690000E-02,
433,1903.9814,24.062,+1.05906090E+01,1.05907644E+01,+2.04000000E-02,
434,1908.3802,24.062,+1.05906092E+01,1.05907652E+01,+2.02690000E-02,
435,1912.7791,24.062,+1.05906095E+01,1.05907665E+01,+2.02690000E-02,
436,1917.1787,24.062,+1.05906089E+01,1.05907658E+01,+2.04000000E-02,
437,1921.5840,24.062,+1.05906088E+01,1.05907684E+01,+2.02690000E-02,
438,1925.9790,24.062,+1.05906090E+01,1.05907660E+01,+2.02690000E-02,
439,1930.3761,24.062,+1.05906087E+01,1.05907653E+01,+2.02690000E-02,
440,1934.7761,24.062,+1.05906083E+01,1.05907679E+01,+2.02690000E-02,
441,1939.1758,24.055,+1.05906094E+01,1.05907675E+01,+2.02690000E-02,
442,1943.5757,24.055,+1.05906093E+01,1.05907667E+01,+2.04000000E-02,
443,1947.9766,24.055,+1.05906098E+01,1.05907654E+01,+2.02690000E-02,
444,1952.3786,24.055,+1.05906095E+01,1.05907632E+01,+2.04000000E-02,
445,1956.7777,24.062,+1.05906096E+01,1.05907654E+01,+2.02690000E-02,
446,1961.1775,24.062,+1.05906094E+01,1.05907643E+01,+2.02690000E-02,
447,1965.5787,24.062,+1.05906090E+01,1.05907650E+01,+2.04000000E-02,
448,1969.9859,24.062,+1.05906094E+01,1.05907660E+01,+2.02690000E-02,
449,1974.3765,24.062,+1.05906088E+01,1.05907625E+01,+2.02690000E-02,
450,1978.7776,24.062,+1.05906091E+01,1.05907665E+01,+2.02690000E-02,
451,1983.1788,24.062,+1.05906090E+01,1.05907654E+01,+2.02690000E-02,
452,1987.5789,24.062,+1.05906081E+01,1.05907683E+01,+2.02690000E-02,
453,1991.9882,24.062,+1.05906091E+01,1.05907661E+01,+2.02690000E-02,
454,1996.3799,24.062,+1.05906098E+01,1.05907665E+01,+2.02690000E-02,
455,2000.7805,24.062,+1.05906095E+01,1.05907655E+01,+2.02690000E-02,
456,2005.1808,24.062,+1.05906085E+01,1.05907665E+01,+2.02690000E-02,
457,2009.5866,24.062,+1.05906094E+01,1.05907641E+01,+2.02690000E-02,
458,2013.9823,24.062,+1.05906094E+01,1.05907667E+01,+2.02690000E-02,
459,2018.3828,24.062,+1.05906094E+01,1.05907637E+01,+2.02690000E-02,
460,2022.7842,24.062,+1.05906100E+01,1.05907653E+01,+2.02690000E-02,
461,2027.1889,24.055,+1.05906091E+01,1.05907644E+01,+2.02690000E-02,
462,2031.5917,24.055,+1.05906102E+01,1.05907649E+01,+2.02690000E-02,
463,2035.9910,24.055,+1.05906091E+01,1.05907649E+01,+2.02690000E-02,
464,2040.3981,24.055,+1.05906098E+01,1.05907681E+01,+2.02690000E-02,
465,2044.7955,24.055,+1.05906102E+01,1.05907681E+01,+2.02690000E-02,
466,2049.1966,24.055,+1.05906107E+01,1.05907663E+01,+2.02690000E-02,
467,2053.5988,24.055,+1.05906102E+01,1.05907650E+01,+2.04000000E-02,
468,2057.9993,24.055,+1.05906098E+01,1.05907667E+01,+2.04000000E-02,
469,2062.3995,24.070,+1.05906095E+01,1.05907638E+01,+2.02690000E-02,
470,2066.7988,24.070,+1.05906108E+01,1.05907658E+01,+2.02690000E-02,
471,2071.1966,24.070,+1.05906100E+01,1.05907666E+01,+2.02690000E-02,
472,2075.5964,24.070,+1.05906099E+01,1.05907640E+01,+2.02690000E-02,
473,2079.9960,24.070,+1.05906092E+01,1.05907645E+01,+2.02690000E-02,
474,2084.3948,24.070,+1.05906093E+01,1.05907657E+01,+2.02690000E-02,
475,2088.7946,24.070,+1.05906091E+01,1.05907641E+01,+2.02690000E-02,
476,2093.1940,24.070,+1.05906098E+01,1.05907656E+01,+2.02690000E-02,
477,2097.5938,24.062,+1.05906079E+01,1.05907642E+01,+2.02690000E-02,
478,2101.9939,24.062,+1.05906093E+01,1.05907656E+01,+2.02690000E-02,
479,2106.3944,24.062,+1.05906088E+01,1.05907658E+01,+2.02690000E-02,
480,2110.7950,24.062,+1.05906085E+01,1.05907648E+01,+2.02690000E-02,
481,2115.1979,24.062,+1.05906090E+01,1.05907666E+01,+2.04000000E-02,
482,2119.5963,24.062,+1.05906094E+01,1.05907612E+01,+2.02690000E-02,
483,2123.9972,24.062,+1.05906094E+01,1.05907660E+01,+2.04000000E-02,
484,2128.3978,24.062,+1.05906094E+01,1.05907659E+01,+2.04000000E-02,
485,2132.8001,24.070,+1.05906093E+01,1.05907660E+01,+2.04000000E-02,
486,2137.2033,24.070,+1.05906106E+01,1.05907651E+01,+2.04000000E-02,
487,2141.6009,24.070,+1.05906097E+01,1.05907638E+01,+2.04000000E-02,
488,2146.0011,24.070,+1.05906097E+01,1.05907648E+01,+2.02690000E-02,
489,2150.4028,24.078,+1.05906098E+01,1.05907642E+01,+2.04000000E-02,
490,2154.7997,24.078,+1.05906095E+01,1.05907649E+01,+2.02690000E-02,
491,2159.2009,24.078,+1.05906092E+01,1.05907662E+01,+2.02690000E-02,
492,2163.6279,24.078,+1.05906095E+01,1.05907666E+01,+2.02690000E-02,
493,2167.9985,24.078,+1.05906093E+01,1.05907642E+01,+2.02690000E-02,
494,2172.3991,24.078,+1.05906097E+01,1.05907617E+01,+2.02690000E-02,
495,2176.7965,24.078,+1.05906097E+01,1.05907609E+01,+2.04000000E-02,
496,2181.1962,24.078,+1.05906103E+01,1.05907631E+01,+2.02690000E-02,
497,2185.5955,24.055,+1.05906098E+01,1.05907631E+01,+2.02690000E-02,
498,2189.9949,24.055,+1.05906109E+01,1.05907639E+01,+2.02690000E-02,
499,2194.3945,24.055,+1.05906099E+01,1.05907621E+01,+2.02690000E-02,
500,2198.7942,24.055,+1.05906099E+01,1.05907622E+01,+2.04000000E-02,
501,2203.1939,24.062,+1.05906097E+01,1.05907640E+01,+2.02690000E-02,
502,2207.5938,24.062,+1.05906097E+01,1.05907629E+01,+2.04000000E-02,
503,2211.9959,24.062,+1.05906106E+01,1.05907651E+01,+2.02690000E-02,
504,2216.3948,24.062,+1.05906103E+01,1.05907670E+01,+2.04000000E-02,
505,2220.7952,24.062,+1.05906097E+01,1.05907672E+01,+2.02690000E-02,
506,2225.1966,24.062,+1.05906102E+01,1.05907670E+01,+2.02690000E-02,
507,2229.5991,24.062,+1.05906104E+01,1.05907642E+01,+2.02690000E-02,
508,2234.0008,24.062,+1.05906101E+01,1.05907652E+01,+2.04000000E-02,
509,2238.4026,24.062,+1.05906096E+01,1.05907656E+01,+2.02690000E-02,
510,2242.8033,24.062,+1.05906095E+01,1.05907654E+01,+2.04000000E-02,
511,2247.2032,24.062,+1.05906101E+01,1.05907664E+01,+2.02690000E-02,
512,2251.6028,24.062,+1.05906101E+01,1.05907673E+01,+2.02690000E-02,
513,2256.0022,24.062,+1.05906098E+01,1.05907668E+01,+2.02690000E-02,
514,2260.4031,24.062,+1.05906093E+01,1.05907670E+01,+2.02690000E-02,
515,2264.8009,24.062,+1.05906090E+01,1.05907670E+01,+2.02690000E-02,
516,2269.2005,24.062,+1.05906099E+01,1.05907661E+01,+2.02690000E-02,
517,2273.6015,24.062,+1.05906102E+01,1.05907657E+01,+2.02690000E-02,
518,2278.0006,24.062,+1.05906105E+01,1.05907661E+01,+2.04000000E-02,
519,2282.4009,24.062,+1.05906110E+01,1.05907665E+01,+2.02690000E-02,
520,2286.8024,24.062,+1.05906117E+01,1.05907670E+01,+2.02690000E-02,
521,2291.2048,24.062,+1.05906105E+01,1.05907690E+01,+2.02690000E-02,
522,2295.6020,24.062,+1.05906109E+01,1.05907662E+01,+2.04000000E-02,
523,2300.0025,24.062,+1.05906105E+01,1.05907646E+01,+2.04000000E-02,
524,2304.4026,24.062,+1.05906106E+01,1.05907647E+01,+2.04000000E-02,
525,2308.8055,24.055,+1.05906107E+01,1.05907650E+01,+2.04000000E-02,
526,2313.2034,24.055,+1.05906111E+01,1.05907632E+01,+2.04000000E-02,
527,2317.6035,24.055,+1.05906111E+01,1.05907639E+01,+2.04000000E-02,
528,2322.0032,24.055,+1.05906106E+01,1.05907638E+01,+2.04000000E-02,
529,2326.4036,24.062,+1.05906110E+01,1.05907653E+01,+2.04000000E-02,
530,2330.8024,24.062,+1.05906106E+01,1.05907659E+01,+2.02690000E-02,
531,2335.2013,24.062,+1.05906106E+01,1.05907648E+01,+2.02690000E-02,
532,2339.6010,24.062,+1.05906106E+01,1.05907641E+01,+2.04000000E-02,
533,2344.0012,24.062,+1.05906108E+01,1.05907659E+01,+2.04000000E-02,
534,2348.4011,24.062,+1.05906114E+01,1.05907660E+01,+2.04000000E-02,
535,2352.8013,24.062,+1.05906108E+01,1.05907661E+01,+2.02690000E-02,
536,2357.2023,24.062,+1.05906114E+01,1.05907665E+01,+2.02690000E-02,
537,2361.6036,24.055,+1.05906111E+01,1.05907649E+01,+2.02690000E-02,
538,2366.0042,24.055,+1.05906101E+01,1.05907656E+01,+2.04000000E-02,
539,2370.4064,24.055,+1.05906098E+01,1.05907641E+01,+2.02690000E-02,
540,2374.8047,24.055,+1.05906104E+01,1.05907644E+01,+2.04000000E-02,
541,2379.2040,24.062,+1.05906096E+01,1.05907643E+01,+2.02690000E-02,
542,2383.6033,24.062,+1.05906098E+01,1.05907653E+01,+2.04000000E-02,
543,2388.0031,24.062,+1.05906091E+01,1.05907638E+01,+2.02690000E-02,
544,2392.4032,24.062,+1.05906088E+01,1.05907644E+01,+2.02690000E-02,
545,2396.8036,24.062,+1.05906092E+01,1.05907639E+01,+2.02690000E-02,
546,2401.2062,24.062,+1.05906093E+01,1.05907670E+01,+2.02690000E-02,
547,2405.6049,24.062,+1.05906096E+01,1.05907661E+01,+2.04000000E-02,
548,2410.0059,24.062,+1.05906094E+01,1.05907669E+01,+2.02690000E-02,
549,2414.4070,24.047,+1.05906097E+01,1.05907651E+01,+2.02690000E-02,
550,2418.8087,24.047,+1.05906103E+01,1.05907665E+01,+2.02690000E-02,
551,2423.2106,24.047,+1.05906103E+01,1.05907665E+01,+2.04000000E-02,
552,2427.6124,24.047,+1.05906110E+01,1.05907673E+01,+2.02690000E-02,
553,2432.0158,24.055,+1.05906108E+01,1.05907667E+01,+2.02690000E-02,
554,2436.4195,24.055,+1.05906102E+01,1.05907665E+01,+2.02690000E-02,
555,2440.8166,24.055,+1.05906097E+01,1.05907673E+01,+2.02690000E-02,
556,2445.2198,24.055,+1.05906097E+01,1.05907644E+01,+2.04000000E-02,
557,2449.6166,24.062,+1.05906101E+01,1.05907660E+01,+2.02690000E-02,
558,2454.0198,24.062,+1.05906110E+01,1.05907662E+01,+2.04000000E-02,
559,2458.4179,24.062,+1.05906110E+01,1.05907683E+01,+2.04000000E-02,
560,2462.8187,24.062,+1.05906115E+01,1.05907668E+01,+2.04000000E-02,
561,2467.2196,24.062,+1.05906115E+01,1.05907656E+01,+2.04000000E-02,
562,2471.6209,24.062,+1.05906117E+01,1.05907666E+01,+2.04000000E-02,
563,2476.0224,24.062,+1.05906122E+01,1.05907667E+01,+2.04000000E-02,
564,2480.4243,24.062,+1.05906114E+01,1.05907670E+01,+2.04000000E-02,
565,2484.8263,24.055,+1.05906118E+01,1.05907664E+01,+2.04000000E-02,
566,2489.2273,24.055,+1.05906111E+01,1.05907663E+01,+2.04000000E-02,
567,2493.6284,24.055,+1.05906112E+01,1.05907661E+01,+2.04000000E-02,
568,2498.0288,24.055,+1.05906113E+01,1.05907655E+01,+2.04000000E-02,
569,2502.4285,24.070,+1.05906110E+01,1.05907655E+01,+2.02690000E-02,
570,2506.8302,24.070,+1.05906110E+01,1.05907670E+01,+2.04000000E-02,
571,2511.2285,24.070,+1.05906117E+01,1.05907670E+01,+2.04000000E-02,
572,2515.6275,24.070,+1.05906112E+01,1.05907681E+01,+2.04000000E-02,
573,2520.0263,24.062,+1.05906111E+01,1.05907684E+01,+2.04000000E-02,
574,2524.4244,24.062,+1.05906132E+01,1.05907668E+01,+2.02690000E-02,
575,2528.8249,24.062,+1.05906128E+01,1.05907692E+01,+2.02690000E-02,
576,2533.2205,24.062,+1.05906120E+01,1.05907664E+01,+2.02690000E-02,
577,2537.6190,24.070,+1.05906124E+01,1.05907673E+01,+2.04000000E-02,
578,2542.0181,24.070,+1.05906125E+01,1.05907654E+01,+2.02690000E-02,
579,2546.4185,24.070,+1.05906126E+01,1.05907658E+01,+2.04000000E-02,
580,2550.8167,24.070,+1.05906128E+01,1.05907652E+01,+2.04000000E-02,
581,2555.2176,24.062,+1.05906130E+01,1.05907649E+01,+2.04000000E-02,
582,2559.6205,24.062,+1.05906129E+01,1.05907646E+01,+2.04000000E-02,
583,2564.0196,24.062,+1.05906131E+01,1.05907646E+01,+2.04000000E-02,
584,2568.4179,24.062,+1.05906126E+01,1.05907662E+01,+2.02690000E-02,
585,2572.8222,24.047,+1.05906125E+01,1.05907675E+01,+2.04000000E-02,
586,2577.2247,24.047,+1.05906126E+01,1.05907673E+01,+2.02690000E-02,
587,2581.6245,24.047,+1.05906124E+01,1.05907665E+01,+2.04000000E-02,
588,2586.0264,24.047,+1.05906123E+01,1.05907675E+01,+2.04000000E-02,
589,2590.4297,24.055,+1.05906132E+01,1.05907681E+01,+2.04000000E-02,
590,2594.8294,24.055,+1.05906130E+01,1.05907670E+01,+2.04000000E-02,
591,2599.2326,24.055,+1.05906126E+01,1.05907662E+01,+2.02690000E-02,
592,2603.6350,24.055,+1.05906128E+01,1.05907680E+01,+2.04000000E-02,
593,2608.0353,24.062,+1.05906133E+01,1.05907674E+01,+2.04000000E-02,
594,2612.4419,24.062,+1.05906134E+01,1.05907679E+01,+2.04000000E-02,
595,2616.8378,24.062,+1.05906129E+01,1.05907667E+01,+2.02690000E-02,
596,2621.2406,24.062,+1.05906129E+01,1.05907682E+01,+2.04000000E-02,
597,2625.6446,24.062,+1.05906128E+01,1.05907693E+01,+2.02690000E-02,
598,2630.0437,24.062,+1.05906130E+01,1.05907687E+01,+2.04000000E-02,
599,2634.4494,24.062,+1.05906132E+01,1.05907697E+01,+2.04000000E-02,
600,2638.8460,24.062,+1.05906140E+01,1.05907694E+01,+2.04000000E-02,
601,2643.2465,24.062,+1.05906141E+01,1.05907700E+01,+2.04000000E-02,
602,2647.6489,24.062,+1.05906143E+01,1.05907707E+01,+2.04000000E-02,
603,2652.0488,24.062,+1.05906147E+01,1.05907713E+01,+2.04000000E-02,
604,2656.4496,24.062,+1.05906138E+01,1.05907696E+01,+2.04000000E-02,
605,2660.8494,24.062,+1.05906142E+01,1.05907680E+01,+2.04000000E-02,
606,2665.2488,24.062,+1.05906139E+01,1.05907685E+01,+2.04000000E-02,
607,2669.6466,24.062,+1.05906136E+01,1.05907693E+01,+2.04000000E-02,
608,2674.0460,24.062,+1.05906129E+01,1.05907694E+01,+2.04000000E-02,
609,2678.4472,24.062,+1.05906132E+01,1.05907678E+01,+2.02690000E-02,
610,2682.8428,24.062,+1.05906129E+01,1.05907675E+01,+2.04000000E-02,
611,2687.2410,24.062,+1.05906132E+01,1.05907667E+01,+2.02690000E-02,
612,2691.6425,24.062,+1.05906136E+01,1.05907664E+01,+2.04000000E-02,
613,2696.0419,24.055,+1.05906133E+01,1.05907688E+01,+2.04000000E-02,
614,2700.4353,24.055,+1.05906128E+01,1.05907652E+01,+2.02690000E-02,
615,2704.8370,24.055,+1.05906126E+01,1.05907672E+01,+2.04000000E-02,
616,2709.2350,24.055,+1.05906125E+01,1.05907668E+01,+2.04000000E-02,
617,2713.6333,24.062,+1.05906120E+01,1.05907676E+01,+2.02690000E-02,
618,2718.0317,24.062,+1.05906124E+01,1.05907660E+01,+2.02690000E-02,
619,2722.4303,24.062,+1.05906124E+01,1.05907647E+01,+2.04000000E-02,
620,2726.8298,24.062,+1.05906122E+01,1.05907676E+01,+2.02690000E-02,
621,2731.2270,24.055,+1.05906124E+01,1.05907666E+01,+2.04000000E-02,
622,2735.6247,24.055,+1.05906114E+01,1.05907672E+01,+2.02690000E-02,
623,2740.0231,24.055,+1.05906119E+01,1.05907661E+01,+2.02690000E-02,
624,2744.4251,24.055,+1.05906118E+01,1.05907643E+01,+2.02690000E-02,
625,2748.8208,24.062,+1.05906120E+01,1.05907669E+01,+2.02690000E-02,
626,2753.2210,24.062,+1.05906116E+01,1.05907660E+01,+2.02690000E-02,
627,2757.6209,24.062,+1.05906129E+01,1.05907680E+01,+2.02690000E-02,
628,2762.0212,24.062,+1.05906122E+01,1.05907658E+01,+2.02690000E-02,
629,2766.4218,24.070,+1.05906122E+01,1.05907673E+01,+2.04000000E-02,
630,2770.8243,24.070,+1.05906128E+01,1.05907639E+01,+2.02690000E-02,
631,2775.2269,24.070,+1.05906124E+01,1.05907650E+01,+2.04000000E-02,
632,2779.6240,24.070,+1.05906126E+01,1.05907645E+01,+2.02690000E-02,
633,2784.0247,24.062,+1.05906126E+01,1.05907642E+01,+2.02690000E-02,
634,2788.4242,24.062,+1.05906127E+01,1.05907662E+01,+2.02690000E-02,
635,2792.8240,24.062,+1.05906106E+01,1.05907651E+01,+2.02690000E-02,
636,2797.2241,24.062,+1.05906102E+01,1.05907690E+01,+2.02690000E-02,
637,2801.6246,24.062,+1.05906098E+01,1.05907716E+01,+2.02690000E-02,
638,2806.0247,24.062,+1.05906107E+01,1.05907708E+01,+2.02690000E-02,
639,2810.4250,24.062,+1.05906104E+01,1.05907717E+01,+2.04000000E-02,
640,2814.8265,24.062,+1.05906107E+01,1.05907708E+01,+2.04000000E-02,
641,2819.2251,24.055,+1.05906103E+01,1.05907729E+01,+2.02690000E-02,
642,2823.6247,24.055,+1.05906105E+01,1.05907711E+01,+2.02690000E-02,
643,2828.0249,24.055,+1.05906101E+01,1.05907712E+01,+2.02690000E-02,
644,2832.4253,24.055,+1.05906102E+01,1.05907714E+01,+2.02690000E-02,
645,2836.8264,24.062,+1.05906104E+01,1.05907719E+01,+2.02690000E-02,
646,2841.2296,24.062,+1.05906097E+01,1.05907688E+01,+2.02690000E-02,
647,2845.6298,24.062,+1.05906100E+01,1.05907724E+01,+2.02690000E-02,
648,2850.0304,24.062,+1.05906102E+01,1.05907708E+01,+2.02690000E-02,
649,2854.4326,24.047,+1.05906106E+01,1.05907702E+01,+2.02690000E-02,
650,2858.8320,24.047,+1.05906091E+01,1.05907704E+01,+2.02690000E-02,
651,2863.2332,24.047,+1.05906097E+01,1.05907740E+01,+2.04000000E-02,
652,2867.6345,24.047,+1.05906087E+01,1.05907706E+01,+2.02690000E-02,
653,2872.0360,24.055,+1.05906090E+01,1.05907692E+01,+2.02690000E-02,
654,2876.4353,24.055,+1.05906097E+01,1.05907683E+01,+2.04000000E-02,
655,2880.8376,24.055,+1.05906100E+01,1.05907673E+01,+2.02690000E-02,
656,2885.2406,24.055,+1.05906102E+01,1.05907661E+01,+2.02690000E-02,
657,2889.6341,24.062,+1.05906109E+01,1.05907679E+01,+2.02690000E-02,
